Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
Justyn-Henry Malloy,DET,71,230,8,18,21,1,0.1,0.369565217,0.163366336,0.297297297,0.202970297,0.291304347,0.366336633,0.2905272615992504,0.267,89.34424764197547,-0.761682279407978,-3.56593766259563,-8.70277023315429,-0.475236312729622,Justyn-Henry Malloy,29606,669234
Travis Blankenhorn,WSN,13,32,0,2,5,0,0.03125,0.28125,0.032258064,0.181818181,0.129032258,0.15625,0.161290322,0.1433971561491489,0.198,-13.4535485299147,-0.0216794703155756,-4.36307492006764,-1.36071136593818,-0.481083599436574,Travis Blankenhorn,18395,663905
Nelson Velázquez,KCR,64,230,8,31,27,2,0.082608695,0.265217391,0.165853658,0.237410071,0.2,0.273913043,0.365853658,0.2801629683245783,0.304,76.39437439327672,0.4958192557096481,-5.7164312224385,-6.64393365383148,-0.48470243757855,Nelson Velazquez,23359,676369
Tom Murphy,SFG,13,38,1,3,2,0,0.105263157,0.368421052,0.117647059,0.157894736,0.117647058,0.210526315,0.235294117,0.2058947776493273,0.25,30.214876409654902,0.0118827112019062,-3.15920119102223,-2.81034928560256,-0.485830057152963,Tom Murphy,13499,608596
Kyren Paris,LAA,21,59,1,4,5,1,0.118644067,0.288135593,0.098039216,0.151515151,0.117647058,0.224137931,0.215686274,0.2073715616916788,0.269,27.888119593191195,0.1880868226289749,-4.68006864775258,-2.00820492208004,-0.487623487241614,Kyren Paris,26420,677347
Nick Martini,CIN,52,163,5,23,24,1,0.055214723,0.233128834,0.157534246,0.245283018,0.212328767,0.271604938,0.369863013,0.2787828073825365,0.276,70.83198968935463,-0.914633430540561,-6.59996363498587,-3.67592777311801,-0.500672715039257,Nick Martini,12005,605361
DJ LeMahieu,NYY,67,228,2,19,26,0,0.083333333,0.153508771,0.054726368,0.229411764,0.203980099,0.268722466,0.258706467,0.2386048139454509,0.299,51.62386693224437,-2.19618804752826,-14.8165440113166,2.3606131076812744,-0.501457914551486,DJ LeMahieu,9874,518934
Aaron Hicks,LAA,18,63,1,6,5,0,0.095238095,0.365079365,0.052631579,0.212121212,0.140350877,0.222222222,0.192982456,0.196132863324786,0.248,19.982589648980827,0.161846674978733,-5.60622500561954,-1.49361109733581,-0.516357461963737,Aaron Hicks,5297,543305
Keston Hiura,LAA,10,27,0,1,1,0,0.0,0.37037037,0.0,0.235294117,0.148148148,0.148148148,0.148148148,0.1306238086135299,0.192,-26.0978172389149,-1.23089829087257,-5.1265214634351,-0.797460675239563,-0.518859357744236,Keston Hiura,20003,669374
Nick Senzel,- - -,74,267,7,25,18,1,0.104868913,0.228464419,0.13559322,0.232142857,0.194915254,0.283018867,0.330508474,0.2733363888480447,0.298,73.34590351742294,-0.719320192933082,-9.01050782709698,-4.99171531200408,-0.527723522794923,Nick Senzel,19293,669222
Ryan Kreidler,DET,35,65,1,9,2,5,0.092307692,0.292307692,0.050847458,0.153846153,0.118644067,0.2,0.169491525,0.1765332258664644,0.231,9.158514959474608,-0.0260299891233444,-6.78224075489934,-0.507449328899383,-0.529079515417357,Ryan Kreidler,25867,668952
Aledmys Díaz,- - -,14,34,0,2,1,0,0.029411764,0.264705882,0.0,0.125,0.09090909,0.117647058,0.09090909,0.0980665543500114,0.204,-41.8171992639642,-0.0748626701533794,-5.65911080512099,-0.655495673418045,-0.535102431443518,Aledmys Diaz,15937,649557
Chuckie Robinson,CHW,26,76,0,2,0,0,0.065789473,0.263157894,0.0,0.18,0.128571428,0.197368421,0.128571428,0.1592268684976979,0.21,-4.71711968677659,-0.269863687455654,-9.37605746624022,1.6149348616600037,-0.539897005291885,Chuckie Robinson,19824,642020
Chris Taylor,LAD,87,246,4,28,23,5,0.113821138,0.308943089,0.098591549,0.288888888,0.201877934,0.297959183,0.300469483,0.2719940883772714,0.297,74.43562416703843,-1.13019449263811,-8.65043248963871,-4.80957496166229,-0.544063103709554,Chris Taylor,13757,621035
Coby Mayo,BAL,17,46,0,4,0,0,0.086956521,0.478260869,0.0,0.210526315,0.097560975,0.195652173,0.097560975,0.1522512552530869,0.222,-6.48841390979412,-0.0320452488958835,-5.63691852147664,-1.24511833116412,-0.552391544333718,Coby Mayo,28312,691723
Mitch Haniger,SEA,121,423,12,42,44,0,0.094562647,0.29787234,0.12631579,0.275720164,0.207894736,0.286052009,0.334210526,0.276946545633582,0.292,84.97998579210847,-1.56253194063901,-8.83222908010147,-10.6925840377807,-0.560166642863345,Mitch Haniger,14274,571745
Robbie Grossman,- - -,87,245,3,21,16,3,0.13877551,0.236734693,0.081730769,0.275167785,0.211538461,0.322448979,0.29326923,0.283393846725931,0.292,82.27389488393509,-0.172218113206326,-5.14140135686455,-8.53263273835182,-0.568732952132613,Robbie Grossman,5254,543257
Ryan Noda,OAK,36,111,1,8,4,0,0.126126126,0.333333333,0.07368421,0.210526315,0.136842105,0.254545454,0.210526315,0.2226282136006789,0.25,44.36212010600295,-0.978845246136188,-8.04526056343076,-1.26872867345809,-0.579774939211406,Ryan Noda,23312,676116
Nick Allen,OAK,41,105,1,6,4,0,0.047619047,0.19047619,0.072164949,0.210526315,0.175257731,0.215686274,0.24742268,0.2067997823743259,0.22,33.22807833845942,-0.574286364018917,-8.59639948301618,-0.525427341461181,-0.580585745468467,Nick Allen,22277,669397
Adam Frazier,KCR,104,294,4,35,22,3,0.074829931,0.200680272,0.091603053,0.246231155,0.202290076,0.281786941,0.293893129,0.2613059820997755,0.286,63.129985191686686,0.2037736847996711,-12.1992122105862,-3.25420081615448,-0.583805119551901,Adam Frazier,15223,624428
Harold Ramírez,- - -,73,246,2,28,29,6,0.020325203,0.203252032,0.06302521,0.320855614,0.260504201,0.280487804,0.323529411,0.2650619825211966,0.251,72.34366985546708,0.5998683199286461,-7.27794434542686,-6.61845584213733,-0.588530156535754,Harold Ramirez,14387,623912
Corey Julks,CHW,66,189,3,17,14,5,0.079365079,0.264550264,0.092485549,0.280991735,0.213872832,0.275132275,0.306358381,0.2596460650206874,0.265,65.91979387472871,-0.309066712856292,-7.67910296963296,-4.36393988132476,-0.593085649396224,Corey Julks,20311,667452
Sean Bouchard,COL,31,108,1,14,8,4,0.111111111,0.305555555,0.10989011,0.27118644,0.186813186,0.289719626,0.296703296,0.2661316188696389,0.258,55.68634003389721,0.4922189339995384,-5.23076676615164,-4.13922500610351,-0.596272298206844,Sean Bouchard,21270,656248
Jordan Walker,STL,51,178,5,16,20,1,0.056179775,0.280898876,0.164634146,0.252252252,0.201219512,0.252808988,0.365853658,0.2679954958095979,0.278,71.51372201780228,0.4402048215270042,-5.62320600283301,-6.28854131698608,-0.618031424771551,Jordan Walker,27475,691023
Andrew Knizner,TEX,37,93,1,5,9,0,0.010752688,0.236559139,0.044444445,0.205882352,0.166666666,0.182795698,0.211111111,0.1739313890857081,0.248,6.154961195950556,-0.28345038741827,-10.2696415222074,1.1427481174468994,-0.622422818222717,Andrew Knizner,19514,668800
Kyle Stowers,- - -,69,209,3,15,24,0,0.062200956,0.354066985,0.125,0.318965517,0.208333333,0.267942583,0.333333333,0.2651095184983248,0.29,67.16459603469139,-0.155030563473701,-8.40214010745891,-4.62581074237823,-0.626561660155602,Kyle Stowers,26151,669065
Will Benson,CIN,128,388,14,41,43,16,0.103092783,0.396907216,0.189504373,0.282485875,0.186588921,0.273901808,0.376093294,0.2849717613030466,0.268,74.99757990681644,-1.61206091195344,-13.2125168259452,-5.90181994438171,-0.639655663708634,Will Benson,21853,666181
Mike Ford,CIN,17,62,1,2,4,0,0.032258064,0.241935483,0.083333333,0.181818181,0.15,0.177419354,0.233333333,0.1804799274090797,0.234,4.667413183345156,-0.197690583765506,-7.26565495301325,-0.993177473545074,-0.639719859708737,Mike Ford,15585,645801
Enmanuel Valdez,BOS,76,223,6,23,28,1,0.076233183,0.237668161,0.149253731,0.253424657,0.213930348,0.27027027,0.363184079,0.2752658123368615,0.304,71.62271034193111,-0.201827764511108,-7.44254159725235,-6.20768749713897,-0.642016406745276,Enmanuel Valdez,21716,665839
Wilmer Flores,SFG,71,242,4,19,26,0,0.082644628,0.136363636,0.112149533,0.219780219,0.205607476,0.276859504,0.317757009,0.2622147625412683,0.285,68.12208676001606,-1.03452198207378,-10.2595253771808,-4.27256134152412,-0.66854202298758,Wilmer Flores,5827,527038
Christian Encarnacion-Strand,CIN,29,123,2,13,16,0,0.032520325,0.284552845,0.103448276,0.24691358,0.189655172,0.219512195,0.293103448,0.223142795931033,0.299,33.3824480739688,0.1147133931517601,-9.68368435641033,-0.927839279174804,-0.672906115500284,Christian Encarnacion-Strand,30011,687952
Alan Trejo,COL,28,67,0,4,1,0,0.029850746,0.223880597,0.0,0.1875,0.142857142,0.181818181,0.142857142,0.1520280278090274,0.208,-21.1131981116662,-0.1399244107306,-9.84340539975682,1.096097007393837,-0.672972290161141,Alan Trejo,20056,676701
Ji Hwan Bae,PIT,29,81,0,11,6,6,0.074074074,0.296296296,0.027027027,0.274509803,0.189189189,0.24691358,0.216216216,0.2126445078555448,0.274,30.20412861608635,0.2421857449226081,-6.51827097708945,-2.70707511901855,-0.674193415750333,Ji Hwan Bae,23818,678225
Vaughn Grissom,BOS,31,114,0,10,6,2,0.061403508,0.210526315,0.028571429,0.243902439,0.19047619,0.245614035,0.219047619,0.2131274347765404,0.287,27.913306596844063,0.5146806910634041,-8.88830042078046,-1.44358387589454,-0.674572377982674,Vaughn Grissom,26031,687093
Nick Madrigal,CHC,51,94,0,5,10,1,0.042553191,0.106382978,0.034883721,0.25,0.220930232,0.279569892,0.255813953,0.2450302012505069,0.27,57.13424005597929,-1.56688600033521,-6.3852506671845,-3.37411704659461,-0.684635684513978,Nick Madrigal,20521,663611
Javier Báez,DET,80,289,6,25,37,8,0.041522491,0.238754325,0.110294118,0.22,0.183823529,0.221453287,0.294117647,0.2242589756432506,0.264,42.72978199176055,0.644004337489605,-18.2939160481266,2.020239233970642,-0.685734187781166,Javier Baez,12979,595879
Marco Luciano,SFG,27,81,0,10,3,0,0.061728395,0.345679012,0.092105263,0.333333333,0.210526315,0.259259259,0.302631578,0.2484555487279538,0.285,58.86119272253308,-0.238485641777515,-4.22320738362268,-5.22311994433403,-0.697015855657047,Marco Luciano,25616,682617
Bobby Dalbec,BOS,37,93,1,6,8,3,0.086021505,0.462365591,0.060240964,0.256410256,0.13253012,0.217391304,0.192771084,0.1939720310594724,0.18,14.439004437012516,-0.150119252502918,-9.25479293865169,-0.612447500228881,-0.698884179013243,Bobby Dalbec,19966,666915
Henry Davis,PIT,37,122,1,9,5,0,0.106557377,0.368852459,0.067307692,0.233333333,0.144230769,0.241666666,0.211538461,0.213028284907341,0.226,30.462436878384167,-0.177057730965316,-10.321789818526,-0.577059537172317,-0.706019715176343,Henry Davis,29617,680779
Luke Maile,CIN,55,154,2,8,8,2,0.084415584,0.337662337,0.074074074,0.268292682,0.177777777,0.267973856,0.251851851,0.2407010914453494,0.241,45.20038450864698,0.0987412277609109,-9.99284688292778,-1.97371301054954,-0.706234382550089,Luke Maile,13355,571912
Braden Shewmake,CHW,29,67,1,4,4,5,0.014925373,0.149253731,0.078125,0.127272727,0.125,0.134328358,0.203125,0.1441222037842024,0.188,-15.3420493086585,0.9147488474845886,-7.927608730047,-1.20393776893615,-0.712416629562226,Braden Shewmake,25817,669699
Pablo Reyes,- - -,22,64,0,5,5,1,0.046875,0.296875,0.033333333,0.268292682,0.183333333,0.234375,0.216666666,0.2067480133846402,,23.425891311372155,-0.748068079352378,-6.35554547724368,-2.84609138965606,-0.72998385558804,Pablo Reyes,16357,622569
José Fermín,STL,45,79,0,7,4,2,0.088607594,0.13924050599999999,0.042253521,0.183333333,0.154929577,0.240506329,0.197183098,0.2066311089298393,0.246,30.211283355308865,0.1599307134747505,-6.43292525161088,-3.29769110679626,-0.733255084570034,Jose Fermin,21746,665877
Kris Bryant,COL,37,155,2,9,15,0,0.083870967,0.309677419,0.082706767,0.321428571,0.218045112,0.322580645,0.300751879,0.2870278969887764,0.29,69.7509675674735,-0.592000640928745,-6.19866386534377,-6.35162281990051,-0.76308110865223,Kris Bryant,15429,592178
Luis Matos,SFG,45,156,5,14,25,0,0.032051282,0.153846153,0.133333333,0.221311475,0.213333333,0.237179487,0.346666666,0.2495125462931971,0.267,59.572624537054566,-0.0413777828216552,-7.5829419516199,-5.09860354661941,-0.773197969195904,Luis Matos,26467,682641
Trey Lipscomb,WSN,61,211,1,20,10,11,0.075829383,0.189573459,0.031578947,0.246666666,0.2,0.267942583,0.231578947,0.2308975560813429,0.262,45.44021843991676,0.0316297560930252,-13.7346427597113,-0.918841481208801,-0.78769648463309,Trey Lipscomb,31567,702358
